subpanel,model,encoding,coupling_strength,seed,resource,performance
b,DV-QRC,Clustered,1,12,0.088143245356590572,-0.042716384189378426
b,DV-QRC,Clustered,1,13,0.091175484734613829,-0.032380700152020166
b,DV-QRC,Clustered,1,14,0.072787632486802131,-0.046483565351020918
b,DV-QRC,Clustered,1,15,0.085577781312953655,-0.048400194722972134
b,DV-QRC,Clustered,1,16,0.089084917613446279,-0.046766860468964555
b,DV-QRC,Clustered,1,17,0.081778853492674733,-0.061811683228680137
b,DV-QRC,Clustered,1,18,0.10865526104885796,-0.046454991329450586
b,DV-QRC,Clustered,1,19,0.095345585260849547,-0.042626858004912747
b,DV-QRC,Clustered,2.154434690031882,0,0.16115589553064119,-0.051414647546963871
b,DV-QRC,Clustered,2.154434690031882,1,0.13938900115508238,-0.061039432671364809
b,DV-QRC,Clustered,2.154434690031882,2,0.12509737423268341,-0.044786429972255105
b,DV-QRC,Clustered,2.154434690031882,3,0.14339747308838516,-0.047079931703080835
b,DV-QRC,Clustered,2.154434690031882,4,0.16622418156896848,-0.03956538859776404
b,DV-QRC,Clustered,2.154434690031882,5,0.14322651723622856,-0.041899041125776824
b,DV-QRC,Clustered,2.154434690031882,6,0.17811731559508545,-0.040283500713942058
b,DV-QRC,Clustered,2.154434690031882,7,0.16103684590846304,-0.049241867043637998
b,DV-QRC,Clustered,2.154434690031882,8,0.14559915394870027,-0.051955307646922716
b,DV-QRC,Clustered,2.154434690031882,9,0.17717051546242091,-0.044201015044284135
b,DV-QRC,Clustered,2.154434690031882,10,0.16211936371913119,-0.035721596400903832
b,DV-QRC,Clustered,2.154434690031882,11,0.18185528840675114,-0.041433223815300908
b,DV-QRC,Clustered,2.154434690031882,12,0.14927836513376394,-0.050657927527206943
b,DV-QRC,Clustered,2.154434690031882,13,0.15886673012681862,-0.042038350731172923
b,DV-QRC,Clustered,2.154434690031882,14,0.134995277628668,-0.051823767443018087
b,DV-QRC,Clustered,2.154434690031882,15,0.15176699421886106,-0.044984369786506641
b,DV-QRC,Clustered,2.154434690031882,16,0.15109515476488553,-0.043864799216427657
b,DV-QRC,Clustered,2.154434690031882,17,0.15209418731009608,-0.060227901319542247
b,DV-QRC,Clustered,2.154434690031882,18,0.1831566137010204,-0.046220179114931502
b,DV-QRC,Clustered,2.154434690031882,19,0.16726115664252397,-0.049925308452085294
b,DV-QRC,Clustered,4.6415888336127722,0,0.12702147164184402,-0.053170217072490762
b,DV-QRC,Clustered,4.6415888336127722,1,0.16080260888552506,-0.059735628090877402
b,DV-QRC,Clustered,4.6415888336127722,2,0.15546160003437462,-0.037810429190497076
b,DV-QRC,Clustered,4.6415888336127722,3,0.15042993354942885,-0.049395834221586589
b,DV-QRC,Clustered,4.6415888336127722,4,0.17665948746280574,-0.049059497896682132
b,DV-QRC,Clustered,4.6415888336127722,5,0.18123224610810817,-0.039269483549931754
b,DV-QRC,Clustered,4.6415888336127722,6,0.20430340989524659,-0.039010097225586383
b,DV-QRC,Clustered,4.6415888336127722,7,0.1539692155358961,-0.062285417467466797
b,DV-QRC,Clustered,4.6415888336127722,8,0.13571120684452997,-0.055505895997684122
b,DV-QRC,Clustered,4.6415888336127722,9,0.17983516186820489,-0.056362908052363159
b,DV-QRC,Clustered,4.6415888336127722,10,0.14222293580375342,-0.045351784183117749
b,DV-QRC,Clustered,4.6415888336127722,11,0.16477192228317122,-0.039797754747930708
b,DV-QRC,Clustered,4.6415888336127722,12,0.15795765851238075,-0.053058525478484754
b,DV-QRC,Clustered,4.6415888336127722,13,0.15137139132240748,-0.041011548079406213
b,DV-QRC,Clustered,4.6415888336127722,14,0.15454466050155244,-0.061915722851725474
b,DV-QRC,Clustered,4.6415888336127722,15,0.16398680454912168,-0.061806461772829474
b,DV-QRC,Clustered,4.6415888336127722,16,0.14168751783124631,-0.057500579390153593
b,DV-QRC,Clustered,4.6415888336127722,17,0.18186961681332725,-0.044286083362329288
b,DV-QRC,Clustered,4.6415888336127722,18,0.15720969095495435,-0.042451975982319763
b,DV-QRC,Clustered,4.6415888336127722,19,0.16237612415591374,-0.03913581388816556
b,DV-QRC,Clustered,10,0,0.055523546851024057,-0.053028259065391527
b,DV-QRC,Clustered,10,1,0.084596488459319011,-0.068428235486776193
b,DV-QRC,Clustered,10,2,0.076111715216921616,-0.052319945918626397
b,DV-QRC,Clustered,10,3,0.054380090330740614,-0.050907985697867392
b,DV-QRC,Clustered,10,4,0.070961206219835843,-0.037771427207827349
b,DV-QRC,Clustered,10,5,0.093480645186125533,-0.048631275435279418
b,DV-QRC,Clustered,10,6,0.095729400827126179,-0.045959934970392934
b,DV-QRC,Clustered,10,7,0.073448077490883612,-0.049748489847545159
b,DV-QRC,Clustered,10,8,0.062485434983333525,-0.052811922704540604
b,DV-QRC,Clustered,10,9,0.079766562311238812,-0.044508242112122197
b,DV-QRC,Clustered,10,10,0.063576263964095533,-0.037169861376409964
b,DV-QRC,Clustered,10,11,0.057312832099179215,-0.0333905623553169
b,DV-QRC,Clustered,10,12,0.065203127890964802,-0.052216897461488325
b,DV-QRC,Clustered,10,13,0.073843542454867905,-0.039573019920644659
b,DV-QRC,Clustered,10,14,0.075982054139401747,-0.052688850335984867
b,DV-QRC,Clustered,10,15,0.06816981268503218,-0.038287402942258776
b,DV-QRC,Clustered,10,16,0.062334450495567496,-0.053520472031796912
b,DV-QRC,Clustered,10,17,0.081480995430139744,-0.04772544144100329
b,DV-QRC,Clustered,10,18,0.057778612961226286,-0.038616811009394951
b,DV-QRC,Clustered,10,19,0.06454024721443638,-0.063253075826771171
b,DV-QRC,Global,1.0000000000000001e-05,0,2.1581895363535947e-09,-0.046506271940231193
b,DV-QRC,Global,1.0000000000000001e-05,1,4.2505957449254112e-09,-0.031684165395768904
b,DV-QRC,Global,1.0000000000000001e-05,2,1.2405899608171585e-08,-0.03726857728741207
b,DV-QRC,Global,1.0000000000000001e-05,3,1.0980010742609352e-08,-0.037032961234843391
b,DV-QRC,Global,1.0000000000000001e-05,4,5.2744473376478444e-09,-0.04744374428233452
b,DV-QRC,Global,1.0000000000000001e-05,5,5.9307423476446066e-09,-0.038210066518202052
b,DV-QRC,Global,1.0000000000000001e-05,6,2.2377971687541186e-09,-0.040225221938183987
b,DV-QRC,Global,1.0000000000000001e-05,7,1.8469953604943103e-09,-0.059074745301238157
b,DV-QRC,Global,1.0000000000000001e-05,8,4.7964624325178924e-09,-0.045103701008986891
b,DV-QRC,Global,1.0000000000000001e-05,9,5.9089955853850326e-09,-0.050305616808099661
b,DV-QRC,Global,1.0000000000000001e-05,10,4.0216028378110167e-09,-0.040138706254710187
b,DV-QRC,Global,1.0000000000000001e-05,11,5.6374506099268456e-09,-0.055256451633430757
b,DV-QRC,Global,1.0000000000000001e-05,12,4.2576930420286058e-09,-0.049390557065258883
b,DV-QRC,Global,1.0000000000000001e-05,13,2.483311729880719e-08,-0.029025165262041127
b,DV-QRC,Global,1.0000000000000001e-05,14,5.7226641230815782e-09,-0.025817323441351559
b,DV-QRC,Global,1.0000000000000001e-05,15,1.1664739181399297e-08,-0.05231087154066516
b,DV-QRC,Global,1.0000000000000001e-05,16,1.0974831172867068e-08,-0.064079997330001456
b,DV-QRC,Global,1.0000000000000001e-05,17,7.9536396433048048e-09,-0.047777953818052339
b,DV-QRC,Global,1.0000000000000001e-05,18,3.5875986476911829e-09,-0.038683905772251871
b,DV-QRC,Global,1.0000000000000001e-05,19,3.1166082460361847e-09,-0.059539964653391404
b,DV-QRC,Global,2.1544346900318823e-05,0,2.2320349896735841e-09,-0.04650618635214334
b,DV-QRC,Global,2.1544346900318823e-05,1,4.3365601843686793e-09,-0.031684470534245703
b,DV-QRC,Global,2.1544346900318823e-05,2,1.2221640683590201e-08,-0.037268100586133925
b,DV-QRC,Global,2.1544346900318823e-05,3,1.1379854380985128e-08,-0.037033151866688048
b,DV-QRC,Global,2.1544346900318823e-05,4,6.0502806386663821e-09,-0.047443910855776948
b,DV-QRC,Global,2.1544346900318823e-05,5,5.4204264290124453e-09,-0.038209771945111319
b,DV-QRC,Global,2.1544346900318823e-05,6,2.2482636220675911e-09,-0.040225281053363753
b,DV-QRC,Global,2.1544346900318823e-05,7,1.9299237871500361e-09,-0.059074419988701991
b,DV-QRC,Global,2.1544346900318823e-05,8,5.066937262848947e-09,-0.045104104616140971
b,DV-QRC,Global,2.1544346900318823e-05,9,5.8950075079858001e-09,-0.050305547340604738
b,DV-QRC,Global,2.1544346900318823e-05,10,3.9425178509365309e-09,-0.040138478313600394
b,DV-QRC,Global,2.1544346900318823e-05,11,5.7793059774943792e-09,-0.055256855542600736
b,DV-QRC,Global,2.1544346900318823e-05,12,4.1181824603934081e-09,-0.049390007648885258
b,DV-QRC,Global,2.1544346900318823e-05,13,2.430163725639072e-08,-0.029028101089045327
b,DV-QRC,Global,2.1544346900318823e-05,14,5.8785048023562225e-09,-0.025817613972399945
b,DV-QRC,Global,2.1544346900318823e-05,15,1.1388813192788223e-08,-0.052310687685011494
b,DV-QRC,Global,2.1544346900318823e-05,16,1.0266005633462865e-08,-0.064081281620025035
b,DV-QRC,Global,2.1544346900318823e-05,17,7.6181517655760131e-09,-0.047778157002851353
b,DV-QRC,Global,2.1544346900318823e-05,18,3.4465203851011482e-09,-0.038684363365929085
b,DV-QRC,Global,2.1544346900318823e-05,19,3.3181424016670574e-09,-0.059540203441172355
b,DV-QRC,Global,4.6415888336127818e-05,0,2.1640019585582155e-09,-0.046505805945345292
b,DV-QRC,Global,4.6415888336127818e-05,1,4.2991664577899737e-09,-0.031684333206095476
b,DV-QRC,Global,4.6415888336127818e-05,2,1.2260509334974914e-08,-0.037267290130505469
b,DV-QRC,Global,4.6415888336127818e-05,3,1.1068246656632928e-08,-0.037033033555016796
b,DV-QRC,Global,4.6415888336127818e-05,4,6.0055297667569528e-09,-0.047444241328973159
b,DV-QRC,Global,4.6415888336127818e-05,5,5.6476698112384606e-09,-0.03820960682679627
b,DV-QRC,Global,4.6415888336127818e-05,6,2.2296244754396442e-09,-0.040225674637313781
b,DV-QRC,Global,4.6415888336127818e-05,7,1.9680467059275476e-09,-0.059074516978709947
b,DV-QRC,Global,4.6415888336127818e-05,8,4.7194300409288021e-09,-0.04510452263779554
b,DV-QRC,Global,4.6415888336127818e-05,9,5.8949551644318083e-09,-0.050305649705689535
b,DV-QRC,Global,4.6415888336127818e-05,10,4.1907019125412271e-09,-0.040138257179417741
b,DV-QRC,Global,4.6415888336127818e-05,11,5.6763320814328672e-09,-0.055256626894899886
b,DV-QRC,Global,4.6415888336127818e-05,12,4.4109419904866019e-09,-0.049389203522778792
b,DV-QRC,Global,4.6415888336127818e-05,13,2.4717574716539958e-08,-0.029034472996163702
b,DV-QRC,Global,4.6415888336127818e-05,14,6.8122283618266306e-09,-0.025817417707966139
b,DV-QRC,Global,4.6415888336127818e-05,15,1.2071807744767258e-08,-0.052310040385394753
b,DV-QRC,Global,4.6415888336127818e-05,16,1.1242765985810451e-08,-0.064084319370751638
b,DV-QRC,Global,4.6415888336127818e-05,17,7.8423052920421847e-09,-0.04777907221727714
b,DV-QRC,Global,4.6415888336127818e-05,18,3.5964745436321385e-09,-0.038685042810937167
b,DV-QRC,Global,4.6415888336127818e-05,19,3.0817404853531819e-09,-0.059540216706392403
b,DV-QRC,Global,0.0001,0,2.0380471050628685e-09,-0.046504088550662015
b,DV-QRC,Global,0.0001,1,4.572592772052271e-09,-0.031683965205594931
b,DV-QRC,Global,0.0001,2,1.2287754429519398e-08,-0.037265071921144761
b,DV-QRC,Global,0.0001,3,1.1005503914446397e-08,-0.037033138778054149
b,DV-QRC,Global,0.0001,4,5.6444807768809895e-09,-0.047443866757995938
b,DV-QRC,Global,0.0001,5,5.9262173189845447e-09,-0.038209494509781776
b,DV-QRC,Global,0.0001,6,2.1031625689747498e-09,-0.040226386902243082
b,DV-QRC,Global,0.0001,7,2.0460772103218215e-09,-0.059074815575750762
b,DV-QRC,Global,0.0001,8,4.9880389879802383e-09,-0.045105486802121543
b,DV-QRC,Global,0.0001,9,6.0171890938261052e-09,-0.050305455009224141
b,DV-QRC,Global,0.0001,10,4.1614538634826932e-09,-0.040137799808848212
b,DV-QRC,Global,0.0001,11,5.5253669194270234e-09,-0.05525660033577421
b,DV-QRC,Global,0.0001,12,4.1969077147381977e-09,-0.049387312661746979
b,DV-QRC,Global,0.0001,13,2.5553139527847373e-08,-0.029048075283345434
b,DV-QRC,Global,0.0001,14,6.1836519096881826e-09,-0.025817067379137207
b,DV-QRC,Global,0.0001,15,1.1761469726382834e-08,-0.052308885252498133
b,DV-QRC,Global,0.0001,16,1.1095354199958649e-08,-0.0640913096250771
b,DV-QRC,Global,0.0001,17,8.1901207380645221e-09,-0.047781063958515335
b,DV-QRC,Global,0.0001,18,3.6102938191493254e-09,-0.038686175454176679
b,DV-QRC,Global,0.0001,19,3.4721247471302086e-09,-0.05953967831981502
b,DV-QRC,Global,0.00021544346900318823,0,2.1505886954517277e-09,-0.046501852240100804
b,DV-QRC,Global,0.00021544346900318823,1,4.5205445778878939e-09,-0.031683392676048305
b,DV-QRC,Global,0.00021544346900318823,2,1.2624678211597144e-08,-0.03726094509561214
b,DV-QRC,Global,0.00021544346900318823,3,1.1415842951913239e-08,-0.037033392070791975
b,DV-QRC,Global,0.00021544346900318823,4,5.2714483592831961e-09,-0.04744432137860613
b,DV-QRC,Global,0.00021544346900318823,5,5.4738392075450187e-09,-0.038208911544738572
b,DV-QRC,Global,0.00021544346900318823,6,2.1956929845197384e-09,-0.040227787190968776
b,DV-QRC,Global,0.00021544346900318823,7,2.1068612547546982e-09,-0.059075097305228412
b,DV-QRC,Global,0.00021544346900318823,8,4.9365053906160249e-09,-0.045107463063413421
b,DV-QRC,Global,0.00021544346900318823,9,5.7716282649406728e-09,-0.050304928955133776
b,DV-QRC,Global,0.00021544346900318823,10,4.2668768849539063e-09,-0.040136734819387392
b,DV-QRC,Global,0.00021544346900318823,11,5.2117578402383328e-09,-0.055256800521803484
b,DV-QRC,Global,0.00021544346900318823,12,4.2114141964520645e-09,-0.049383164555122559
b,DV-QRC,Global,0.00021544346900318823,13,2.4775563934436251e-08,-0.029077353429799124
b,DV-QRC,Global,0.00021544346900318823,14,6.1796761530910539e-09,-0.025816363796062197
b,DV-QRC,Global,0.00021544346900318823,15,1.1619270918626268e-08,-0.052306309367736593
b,DV-QRC,Global,0.00021544346900318823,16,1.1220431998904627e-08,-0.064104611951361565
b,DV-QRC,Global,0.00021544346900318823,17,7.7740670035525262e-09,-0.047785313240051412
b,DV-QRC,Global,0.00021544346900318823,18,3.6228141913029266e-09,-0.038689578818344457
b,DV-QRC,Global,0.00021544346900318823,19,3.4569322041660834e-09,-0.05953907575414976
b,DV-QRC,Global,0.00046415888336127773,0,2.1160885410956718e-09,-0.046496690805625074
b,DV-QRC,Global,0.00046415888336127773,1,4.0858948121125047e-09,-0.031681868889426111
b,DV-QRC,Global,0.00046415888336127773,2,1.2636415328544062e-08,-0.037251553416397194
b,DV-QRC,Global,0.00046415888336127773,3,1.081233385536521e-08,-0.037033738119541658
b,DV-QRC,Global,0.00046415888336127773,4,5.7846288919487651e-09,-0.047444776068053814
b,DV-QRC,Global,0.00046415888336127773,5,5.462794212263609e-09,-0.038207909580889592
b,DV-QRC,Global,0.00046415888336127773,6,2.1316909432481449e-09,-0.040231086261747158
b,DV-QRC,Global,0.00046415888336127773,7,2.109052153447368e-09,-0.059075549529599869
b,DV-QRC,Global,0.00046415888336127773,8,5.0004922618589392e-09,-0.045111911945370446
b,DV-QRC,Global,0.00046415888336127773,9,5.9313810114771692e-09,-0.050303354986460068
b,DV-QRC,Global,0.00046415888336127773,10,4.0992977164380621e-09,-0.040134343848694319
b,DV-QRC,Global,0.00046415888336127773,11,5.5432033805969889e-09,-0.055255722108860587
b,DV-QRC,Global,0.00046415888336127773,12,4.029327632455468e-09,-0.049374449639778308
b,DV-QRC,Global,0.00046415888336127773,13,2.4791456990226739e-08,-0.029140074160636863
b,DV-QRC,Global,0.00046415888336127773,14,6.135564170980104e-09,-0.025814704726632661
b,DV-QRC,Global,0.00046415888336127773,15,1.1206166046792808e-08,-0.052301348869432329
b,DV-QRC,Global,0.00046415888336127773,16,1.0545498338101374e-08,-0.064135302074227504
b,DV-QRC,Global,0.00046415888336127773,17,7.9857761235174075e-09,-0.047795145236733207
b,DV-QRC,Global,0.00046415888336127773,18,3.3607909454575884e-09,-0.038696709688832896
b,DV-QRC,Global,0.00046415888336127773,19,3.2550044446009613e-09,-0.059538330366245083
b,DV-QRC,Global,0.001,0,1.9549691282060198e-09,-0.046484855988607778
b,DV-QRC,Global,0.001,1,4.5977500893061848e-09,-0.031678814849095842
b,DV-QRC,Global,0.001,2,1.2640184923975299e-08,-0.037231285670191419
b,DV-QRC,Global,0.001,3,1.7931636859895716e-08,-0.037034474826733547
b,DV-QRC,Global,0.001,4,5.8981358015000006e-09,-0.047446490634197598
b,DV-QRC,Global,0.001,5,5.6110597921559114e-09,-0.038205272249670956
b,DV-QRC,Global,0.001,6,2.1825923589217967e-09,-0.040238380611606436
b,DV-QRC,Global,0.001,7,2.0874891070112862e-09,-0.059076296341501723
b,DV-QRC,Global,0.001,8,4.4613851653192101e-09,-0.045121515138213969
b,DV-QRC,Global,0.001,9,6.0357592096258028e-09,-0.050301222050398109
b,DV-QRC,Global,0.001,10,4.2704271665359766e-09,-0.040129559814022102
b,DV-QRC,Global,0.001,11,5.6592801653392054e-09,-0.055255179350700033
b,DV-QRC,Global,0.001,12,4.088012778795799e-09,-0.049355850343611195
b,DV-QRC,Global,0.001,13,2.4773336983557993e-08,-0.029271846500378021
b,DV-QRC,Global,0.001,14,6.1834929388178298e-09,-0.025811165787866863
b,DV-QRC,Global,0.001,15,1.1641946674362401e-08,-0.052289684347345856
b,DV-QRC,Global,0.001,16,1.0755342203045744e-08,-0.06420146204444839
b,DV-QRC,Global,0.001,17,7.8517002067142583e-09,-0.047815931574888948
b,DV-QRC,Global,0.001,18,3.4357904631749638e-09,-0.038711241148740562
b,DV-QRC,Global,0.001,19,3.2337756329388571e-09,-0.059535508598768792
b,DV-QRC,Global,0.0021544346900318821,0,2.3032388193373875e-09,-0.046460129359594704
b,DV-QRC,Global,0.0021544346900318821,1,4.3384583922272032e-09,-0.031672028853739688
b,DV-QRC,Global,0.0021544346900318821,2,1.2720626560087584e-08,-0.037187638027666829
b,DV-QRC,Global,0.0021544346900318821,3,3.820723280582935e-07,-0.037035618279749868
b,DV-QRC,Global,0.0021544346900318821,4,5.9230295523436515e-09,-0.047448739026741647
b,DV-QRC,Global,0.0021544346900318821,5,5.645923571829663e-09,-0.038199492485379211
b,DV-QRC,Global,0.0021544346900318821,6,2.2203822342130963e-09,-0.040254542719109526
b,DV-QRC,Global,0.0021544346900318821,7,2.1092278004570155e-09,-0.059078996626482923
b,DV-QRC,Global,0.0021544346900318821,8,5.0405714605756714e-09,-0.04514222261996171
b,DV-QRC,Global,0.0021544346900318821,9,6.2009239664441398e-09,-0.050296050585222317
b,DV-QRC,Global,0.0021544346900318821,10,4.5539542606527712e-09,-0.040118749183889482
b,DV-QRC,Global,0.0021544346900318821,11,5.5048423059098106e-09,-0.055254156162207003
b,DV-QRC,Global,0.0021544346900318821,12,4.2499894483895628e-09,-0.04931597076320831
b,DV-QRC,Global,0.0021544346900318821,13,2.3905783893243402e-08,-0.029540307409847602
b,DV-QRC,Global,0.0021544346900318821,14,6.1930141359799991e-09,-0.025803859854691653
b,DV-QRC,Global,0.0021544346900318821,15,1.1630355736817774e-08,-0.052265039721548966
b,DV-QRC,Global,0.0021544346900318821,16,1.0685959064407802e-08,-0.064342818306822563
b,DV-QRC,Global,0.0021544346900318821,17,8.2569309686371942e-09,-0.047860383561110297
b,DV-QRC,Global,0.0021544346900318821,18,3.4205798588792641e-09,-0.038744536121986008
b,DV-QRC,Global,0.0021544346900318821,19,3.4593668704676719e-09,-0.059530198179065186
b,DV-QRC,Global,0.0046415888336127772,0,2.1268230971850565e-09,-0.046406204762510082
b,DV-QRC,Global,0.0046415888336127772,1,4.1980467547480678e-09,-0.031657291530803704
b,DV-QRC,Global,0.0046415888336127772,2,1.6233230003337813e-07,-0.037095267618389667
b,DV-QRC,Global,0.0046415888336127772,3,5.6449848531522501e-06,-0.037035706375681113
b,DV-QRC,Global,0.0046415888336127772,4,5.3857904635492792e-09,-0.047455807019396057
b,DV-QRC,Global,0.0046415888336127772,5,5.4302538297679517e-09,-0.038187042658434145
b,DV-QRC,Global,0.0046415888336127772,6,2.3138529239237461e-09,-0.040291910285086198
b,DV-QRC,Global,0.0046415888336127772,7,2.1126728377222078e-09,-0.059087529824110828
